id,mentions_luxury,amenity_count,sentiment_score,neighborhood_vibe,cleanliness_mentioned
16476956,False,4,0.93,unknown,True
15701072,False,7,0.94,bustling_urban,False
1506911,False,8,0.92,family_friendly,False
14153081,False,6,0.79,artsy,True
17777446,False,1,0.77,artsy,False
336220,False,4,0.9,artsy,True
20455873,False,2,0.85,bustling_urban,False
20556481,False,1,0.65,artsy,False
19407781,False,15,0.98,artsy,False
12034640,False,7,0.98,trendy,False
21994476,False,1,0.51,artsy,False
7723494,False,1,0.83,trendy,False
5116726,True,4,0.9,quiet_residential,False
22187361,False,13,0.93,trendy,False
15937310,False,6,0.8,unknown,True
11295356,True,3,0.73,artsy,False
8956253,True,3,0.78,unknown,False
10360144,False,7,0.65,unknown,False
6447332,True,3,0.6,trendy,True
21781507,False,3,0.92,bustling_urban,True
19848373,False,2,0.84,family_friendly,False
292361,False,1,0.98,artsy,True
8499719,False,8,0.71,family_friendly,False
21965717,False,1,0.89,unknown,False
18802366,True,9,0.8,artsy,True
14554162,False,4,0.99,bustling_urban,False
21104475,False,4,0.76,unknown,True
20688422,False,5,0.9,unknown,False
7206796,True,7,0.88,trendy,False
7742486,False,4,0.8,family_friendly,True
1461965,False,4,0.76,artsy,False
8981705,False,4,0.84,trendy,False
18240780,True,7,0.83,artsy,False
4688209,True,3,0.83,artsy,True
22177388,False,3,0.64,artsy,False
10167860,True,7,0.77,trendy,False
20996996,False,3,0.87,unknown,False
7875673,False,3,0.74,artsy,False
1112407,True,1,0.89,artsy,False
8948898,False,1,0.95,upscale,False
7344761,True,12,0.48,artsy,False
12680171,False,5,0.83,unknown,False
19700201,False,5,0.71,unknown,False
12025968,False,3,0.77,bustling_urban,True
18334024,False,2,0.38,trendy,True
11955101,True,2,0.99,family_friendly,False
20802217,True,9,0.72,artsy,True
7805443,False,2,0.84,artsy,False
22060113,True,5,0.67,bustling_urban,False
6924793,False,7,0.93,trendy,False
21253537,False,3,0.62,artsy,False
10887852,False,5,0.53,bustling_urban,True
19698644,False,1,0.96,artsy,False
1535590,False,1,0.99,family_friendly,True
3369623,False,9,0.99,artsy,True
20028846,True,1,0.81,trendy,False
8780378,False,2,0.78,artsy,True
4777269,True,6,0.91,family_friendly,True
22218658,True,7,0.98,artsy,False
14403485,False,3,0.68,bustling_urban,False
424667,False,9,0.83,unknown,False
2156111,False,10,0.79,bustling_urban,False
13575747,False,4,0.75,family_friendly,False
10830796,True,4,0.78,trendy,False
8008601,False,2,0.62,trendy,False
21695899,False,1,0.59,family_friendly,False
9936553,False,2,0.85,artsy,False
9737362,False,8,0.91,unknown,False
21254023,False,1,0.69,trendy,False
17172375,False,3,0.85,unknown,False
17764691,False,4,0.86,family_friendly,True
823880,False,1,0.94,trendy,True
8743749,False,2,0.86,unknown,False
11461798,False,7,0.69,family_friendly,False
13731567,False,2,0.91,bustling_urban,False
4329728,False,4,0.7,trendy,False
16145871,True,8,0.99,family_friendly,False
20147537,False,2,0.92,bustling_urban,False
8916844,False,3,0.81,trendy,True
19211778,False,1,0.44,unknown,False
8458505,True,3,0.74,unknown,True
398281,False,3,0.98,artsy,False
18630660,False,4,0.87,quiet_residential,False
18597408,False,2,0.68,artsy,False
7821813,False,4,0.68,trendy,False
594193,False,5,0.87,trendy,False
8191897,False,6,0.94,trendy,False
22228612,False,6,0.97,bustling_urban,True
14899111,False,5,0.99,artsy,False
260618,False,4,0.99,quiet_residential,False
14741623,False,5,0.73,artsy,False
1654301,False,3,0.81,artsy,True
15312128,False,3,0.73,trendy,False
14928996,False,1,0.95,trendy,False
6262562,True,7,0.98,quiet_residential,False
17609785,False,5,0.74,quiet_residential,True
204833,False,4,0.98,trendy,True
74860,False,2,0.77,trendy,False
13096146,False,3,0.85,artsy,False
15319835,False,3,0.81,quiet_residential,False
19875779,False,3,0.76,trendy,True
20928742,False,4,0.98,unknown,False
13249407,False,4,0.62,artsy,False
6026546,False,1,0.88,artsy,False
16176701,False,2,0.73,artsy,False
4707159,False,1,0.99,artsy,False
7733896,False,5,0.77,trendy,False
20679072,False,5,0.64,unknown,False
10202835,False,2,0.9,artsy,False
11314644,False,4,0.81,bustling_urban,False
13427968,False,5,0.84,artsy,False
15998138,True,1,0.99,bustling_urban,False
22429863,True,3,0.72,family_friendly,True
614269,False,4,0.87,trendy,False
227715,False,2,0.81,artsy,True
4149022,False,6,0.56,artsy,False
11692436,False,4,0.92,family_friendly,True
9310252,False,2,0.89,trendy,True
15507292,False,3,0.76,trendy,False
2524034,True,1,0.92,unknown,False
978120,False,3,0.78,trendy,False
186305,True,9,0.71,trendy,False
16147001,True,4,0.91,trendy,True
7002250,False,4,0.72,upscale,False
2471393,False,5,0.95,quiet_residential,False
20297109,False,3,0.92,artsy,False
21516443,False,1,0.85,trendy,False
17774765,False,2,0.82,family_friendly,False
22075497,True,3,0.86,family_friendly,False
22420919,True,1,0.93,trendy,True
18751261,False,4,0.76,trendy,False
2288762,False,6,0.8,unknown,False
1471952,False,3,0.92,unknown,False
4047638,False,5,0.79,family_friendly,True
18083220,True,6,0.94,bustling_urban,False
17990941,True,7,0.78,bustling_urban,False
6655763,False,7,0.85,trendy,False
16463445,False,8,0.99,quiet_residential,False
21964710,False,3,0.95,quiet_residential,False
14058375,False,2,0.78,quiet_residential,True
3375448,False,10,0.76,trendy,False
8257903,True,1,0.73,unknown,True
20895291,False,7,0.85,unknown,False
1759154,False,7,0.98,artsy,False
1051859,True,6,0.55,unknown,False
4516939,False,5,0.88,artsy,False
8403327,False,6,0.77,trendy,True
20659824,False,1,0.89,trendy,False
22157683,False,5,0.86,bustling_urban,False
21043726,False,2,0.93,family_friendly,False
11138910,False,1,0.98,artsy,False
21265723,False,1,0.84,upscale,False
22263236,False,6,0.99,trendy,True
14056307,True,9,0.97,trendy,True
12751856,False,6,0.81,family_friendly,True
4494318,False,8,0.68,bustling_urban,False
490278,False,4,0.99,bustling_urban,False
7095783,True,7,0.75,upscale,True
21812980,False,2,0.63,artsy,False
9713048,False,2,0.93,artsy,True
22906725,False,6,0.96,family_friendly,True
15473730,False,2,0.76,unknown,False
12827146,False,2,0.94,family_friendly,False
14772328,False,5,0.79,family_friendly,False
19275602,False,3,0.92,artsy,True
4691130,False,3,0.59,family_friendly,False
16078776,False,2,0.88,artsy,True
13153395,False,5,0.76,artsy,False
7448093,False,1,0.97,trendy,False
7415905,True,6,0.85,artsy,True
5045267,False,12,0.99,bustling_urban,False
21966434,False,3,0.69,unknown,False
548609,False,4,0.85,trendy,True
21407443,False,6,0.59,family_friendly,True
6638446,False,4,0.68,artsy,False
13941236,False,1,0.83,artsy,False
22117898,False,1,0.84,unknown,False
14372599,False,3,0.98,trendy,False
4393628,False,2,0.88,unknown,False
14914599,False,6,0.88,unknown,False
8115321,False,4,0.37,family_friendly,False
728498,False,4,0.93,artsy,True
1403870,False,7,0.86,upscale,False
3887138,False,11,0.83,trendy,False
8488615,True,11,0.8,upscale,False
15374777,False,1,0.73,family_friendly,False
3066976,True,4,0.91,trendy,False
20690117,False,4,0.89,trendy,False
9413809,False,4,0.84,trendy,True
20569681,False,6,0.91,artsy,False
16048422,False,2,0.81,trendy,False
1105845,False,3,0.87,trendy,False
872897,False,9,0.33,family_friendly,False
14022086,False,1,0.96,bustling_urban,False
15856861,False,5,0.81,artsy,True
20151020,False,7,0.9,artsy,True
2396867,False,5,0.58,bustling_urban,False
20600577,False,5,0.67,trendy,False
305670,False,5,0.89,family_friendly,True
4427442,False,4,0.86,quiet_residential,True
4545079,False,3,0.46,artsy,True
7133488,False,4,0.87,family_friendly,True
22150649,False,2,0.82,artsy,False
7087255,False,4,0.83,unknown,False
12854207,False,7,0.8,trendy,False
18180504,False,12,0.94,artsy,True
22159868,True,6,0.96,trendy,True
14090489,False,2,0.74,unknown,True
8101762,False,1,0.92,unknown,False
14261883,False,5,0.68,artsy,False
16475570,False,4,0.83,unknown,True
16586422,False,4,0.73,artsy,False
22241696,True,1,0.78,artsy,True
1987949,False,6,0.82,quiet_residential,False
19438695,False,2,0.67,artsy,False
13770490,False,3,0.74,bustling_urban,False
20835690,False,3,0.74,trendy,False
1328080,False,4,0.9,family_friendly,False
22970343,False,1,0.99,bustling_urban,False
20640268,False,6,0.78,trendy,False
791135,False,4,0.79,trendy,False
14547982,False,3,0.95,trendy,False
1011449,False,1,0.88,unknown,False
21369656,False,6,0.99,bustling_urban,True
15843642,False,8,0.94,unknown,False
19675121,False,2,0.84,artsy,False
2323335,False,1,0.82,trendy,True
6845227,False,3,0.84,trendy,False
7332196,False,3,0.89,trendy,False
4539483,True,6,0.83,artsy,False
20583037,False,3,0.95,quiet_residential,True
15631921,False,1,0.92,trendy,True
5345293,False,3,0.68,upscale,False
19634230,False,3,0.74,quiet_residential,False
19239854,False,3,0.82,quiet_residential,False
94477,False,4,0.48,artsy,False
8069765,False,4,0.91,artsy,False
21435800,False,1,0.82,artsy,False
9092845,True,8,0.9,upscale,False
16354170,False,5,0.89,family_friendly,False
19550791,True,3,0.92,upscale,False
7864877,False,8,0.73,artsy,False
15164526,False,3,0.9,quiet_residential,True
19909586,False,5,0.92,trendy,False
21056487,True,5,0.99,quiet_residential,True
4968633,False,3,0.86,artsy,True
22470605,False,2,0.71,trendy,False
14927715,True,4,0.92,upscale,False
10316551,False,1,0.89,unknown,False
15537139,False,5,0.93,trendy,False
22328089,False,3,0.89,artsy,False
22309758,False,9,0.98,family_friendly,True
21289989,False,4,0.94,artsy,False
18560569,False,1,0.8,artsy,True
21435960,False,5,0.87,artsy,True
21294092,True,4,0.91,trendy,True
707827,False,10,0.8,artsy,True
18586018,True,4,0.75,trendy,False
7260601,False,4,0.75,trendy,False
12092786,False,6,0.75,unknown,True
14419285,False,7,0.84,upscale,False
9988787,False,2,0.97,trendy,True
19532157,False,1,0.96,upscale,False
9028856,False,4,0.95,trendy,False
20622878,True,6,0.78,trendy,True
17529793,False,2,0.66,trendy,False
23045850,False,1,0.82,unknown,False
13623182,False,3,0.88,trendy,False
20092508,False,1,0.92,artsy,False
19713735,False,1,0.87,artsy,False
179428,False,4,0.89,quiet_residential,False
18039329,False,1,0.79,trendy,False
8608243,False,5,0.91,unknown,False
18674486,True,4,0.99,artsy,False
17420832,False,2,0.99,unknown,True
9368969,True,8,0.97,artsy,True
21462212,False,3,0.87,trendy,True
12310411,False,9,0.77,family_friendly,True
4014739,False,6,0.86,quiet_residential,True
21462783,False,2,0.91,family_friendly,False
6249334,False,5,0.94,artsy,False
17234796,False,3,0.79,unknown,False
7617511,False,2,0.96,trendy,False
18221952,False,1,0.93,unknown,False
19472085,False,7,0.84,trendy,False
21648760,True,6,0.74,unknown,False
5917209,False,5,0.92,artsy,False
14377,False,5,0.96,trendy,False
2008227,True,9,0.75,unknown,False
14385616,True,6,0.87,trendy,True
15453985,False,10,0.94,unknown,False
18221090,False,3,0.85,family_friendly,False
7733651,False,3,0.95,upscale,False
21114981,False,1,0.63,unknown,False
16413742,False,9,0.62,artsy,False
13910977,False,4,0.93,quiet_residential,False
20440639,False,6,0.97,bustling_urban,False
13226498,False,3,0.92,artsy,True
15500197,False,1,0.83,trendy,False
229874,False,3,0.86,quiet_residential,False
7790858,False,3,0.86,unknown,True
14900561,True,5,0.75,artsy,False
10540383,False,8,0.9,artsy,False
14790550,False,1,0.9,unknown,False
15343336,False,2,0.99,trendy,False
21768668,False,2,0.85,bustling_urban,False
1054201,False,2,0.88,bustling_urban,False
23447564,False,2,0.99,artsy,False
6545572,False,5,0.75,bustling_urban,False
22700314,False,5,0.83,artsy,True
6347548,True,5,0.86,unknown,False
19099720,False,2,0.56,unknown,False
20662146,True,3,0.93,artsy,True
17097495,False,1,0.58,artsy,False
16627834,False,4,0.86,artsy,True
4518173,False,2,0.99,trendy,True
13377926,False,3,0.98,artsy,False
22346441,False,11,0.88,unknown,False
21660363,False,2,0.9,unknown,False
21581261,False,8,0.76,artsy,False
696593,False,5,0.89,family_friendly,False
12324757,True,7,0.92,quiet_residential,True
16613993,False,4,0.71,unknown,False
5200433,False,5,0.92,trendy,True
17892659,False,1,0.81,trendy,False
1026531,True,6,0.82,trendy,False
17027375,True,8,0.95,upscale,True
16412250,False,5,0.88,family_friendly,False
8172653,False,2,0.87,artsy,False
10087575,True,2,0.95,artsy,False
17946044,False,2,0.86,bustling_urban,True
23566636,False,6,0.96,bustling_urban,False
9617219,False,4,0.73,unknown,False
9512372,True,4,0.99,quiet_residential,True
4503742,False,1,0.54,upscale,False
20698375,True,7,0.98,bustling_urban,True
982276,False,5,0.74,bustling_urban,True
18487138,True,7,0.99,trendy,False
6895837,True,1,0.93,artsy,False
22390506,False,4,0.91,artsy,False
16462626,True,3,0.98,trendy,False
796490,False,2,0.93,quiet_residential,False
1633924,False,1,0.87,artsy,True
18387366,True,4,0.78,artsy,False
8570705,True,5,0.85,upscale,False
13774019,False,2,0.91,unknown,False
19436634,False,1,0.48,artsy,False
21851931,True,1,0.97,trendy,False
22013965,False,2,0.59,unknown,False
7812655,False,5,0.99,family_friendly,False
13127985,False,8,0.96,family_friendly,True
17788637,False,2,0.66,bustling_urban,False
4967004,False,7,0.77,upscale,True
20685952,True,4,0.9,unknown,False
21847983,False,2,0.64,trendy,False
14182712,False,8,0.9,artsy,True
5406581,False,8,0.92,upscale,False
22273359,False,5,0.78,bustling_urban,False
13444637,False,12,0.81,unknown,False
4949056,False,2,0.58,artsy,True
538590,False,3,0.99,artsy,True
8806104,False,11,0.71,artsy,False
19677105,False,6,0.85,trendy,True
808697,False,8,0.86,trendy,True
5919082,False,5,0.88,family_friendly,True
19117903,False,2,0.87,trendy,True
4978607,False,5,0.95,family_friendly,False
66974,False,5,0.99,unknown,False
8151605,False,3,0.81,artsy,True
16788137,False,6,0.53,artsy,False
17861841,False,3,0.63,family_friendly,False
19289198,False,5,0.62,bustling_urban,False
21984047,True,3,0.97,artsy,True
15529123,True,1,0.91,family_friendly,False
18176595,True,4,0.93,family_friendly,False
19774702,True,4,0.85,artsy,False
30927,False,1,0.85,trendy,False
17680494,False,1,0.89,unknown,False
7225732,True,2,0.91,unknown,False
7255568,False,4,0.99,artsy,False
20812956,True,16,0.85,artsy,False
21368612,False,4,0.7,trendy,False
25696,True,12,0.39,artsy,False
12713289,False,5,0.75,quiet_residential,False
14143250,False,4,0.88,artsy,True
19342192,False,4,0.96,artsy,False
21058026,True,4,0.99,trendy,False
18596772,True,4,0.89,upscale,False
8407092,False,2,0.94,quiet_residential,False
18838040,True,9,0.92,trendy,False
11627123,False,6,0.88,quiet_residential,True
8213019,False,3,0.89,family_friendly,False
2993710,False,2,0.81,artsy,False
11165109,False,6,0.8,family_friendly,True
8067561,False,1,0.89,unknown,True
3983469,False,5,0.88,family_friendly,True
18542068,True,3,0.91,trendy,False
6973292,False,1,0.93,artsy,True
17298,True,5,0.7,artsy,True
3544899,False,3,0.81,family_friendly,False
21608415,False,5,0.78,unknown,False
9096938,False,2,0.74,unknown,False
4279365,True,4,0.85,artsy,False
16999872,True,6,0.87,trendy,False
530431,True,5,0.75,artsy,True
20075062,False,3,0.96,unknown,True
21153966,False,7,0.98,trendy,True
17136721,False,7,0.71,upscale,False
2467377,False,7,0.92,unknown,True
22650358,False,6,0.8,artsy,False
11621771,False,1,0.94,trendy,False
3553679,False,1,0.89,upscale,True
4057361,False,3,0.89,bustling_urban,True
2071546,False,6,0.61,artsy,True
18765810,False,3,0.71,artsy,False
17877920,False,4,0.76,bustling_urban,True
13953640,False,3,0.82,unknown,False
15388153,True,3,0.88,artsy,False
22692651,False,1,0.99,quiet_residential,False
4196896,False,1,0.91,family_friendly,False
4987929,False,1,0.85,quiet_residential,True
19275018,True,4,0.78,trendy,False
15917278,False,6,0.81,artsy,True
4085413,False,3,0.61,artsy,False
13474455,False,3,0.76,artsy,False
6644449,False,3,0.91,quiet_residential,True
3616946,False,5,0.95,trendy,False
3603426,False,11,0.92,artsy,False
15411988,False,2,0.64,bustling_urban,True
19475815,False,3,0.74,unknown,True
19432177,False,1,0.85,artsy,False
12244218,False,10,0.99,bustling_urban,True
20115612,False,5,0.79,bustling_urban,False
7758083,False,6,0.91,artsy,True
504362,True,13,0.79,trendy,False
8750772,False,5,0.86,trendy,False
15495912,False,2,0.95,artsy,True
15328237,True,11,0.84,artsy,False
8184624,False,3,0.9,trendy,True
819228,False,5,0.81,artsy,True
12367673,False,13,0.92,bustling_urban,False
21378759,False,8,0.66,bustling_urban,False
19209752,False,5,0.93,artsy,True
510454,False,6,0.93,artsy,False
11096433,True,7,0.85,unknown,False
19162180,False,6,0.84,quiet_residential,False
2994892,False,2,0.87,artsy,False
21927318,False,1,0.89,bustling_urban,False
17251611,False,4,0.98,family_friendly,False
13090837,False,3,0.88,quiet_residential,False
13587368,False,2,0.88,artsy,False
22176831,False,6,0.86,unknown,True
18393875,False,8,0.88,quiet_residential,False
10034090,False,5,0.76,trendy,False
21177194,False,2,0.93,unknown,False
10153654,False,1,0.95,trendy,True
20356040,False,6,0.94,bustling_urban,False
3286862,False,10,0.99,artsy,True
7330257,False,1,0.99,artsy,False
14231418,False,2,0.88,unknown,False
22063128,False,1,0.56,artsy,False
16718498,False,10,0.94,trendy,False
15008979,False,3,0.69,unknown,True
5066900,False,2,0.89,artsy,False
15114512,False,3,0.94,unknown,False
16056607,False,2,0.82,quiet_residential,False
5055704,False,3,0.64,trendy,False
10162752,False,2,0.97,artsy,True
7401048,False,6,0.56,quiet_residential,False
21324315,False,1,0.91,trendy,False
141335,True,4,0.96,family_friendly,False
16336709,True,1,0.79,unknown,False
21815631,False,6,0.92,artsy,False
14531260,False,1,0.95,upscale,False
13656752,False,5,0.88,artsy,False
9479084,True,1,0.96,unknown,True
4653508,False,2,0.96,trendy,False
19864430,False,3,0.94,quiet_residential,True
20786992,True,5,0.99,trendy,False
19736984,False,2,0.88,family_friendly,True
20480053,True,3,0.9,quiet_residential,True
20306155,False,2,0.76,unknown,False
